Date,High,Low,Open,Close,Volume,Adj Close,Company Name
2013-12-12,19770.0,19012.0,19012.0,19567.349609375,43211.0,19311.11328125,MRF
2013-12-13,19874.0,19020.0,19450.0,19124.19921875,47209.0,18873.759765625,MRF
2013-12-16,19840.0,19100.0,19100.0,19786.849609375,26995.0,19527.73828125,MRF
2013-12-17,20199.0,19620.0,19813.0,19744.599609375,26880.0,19486.041015625,MRF
2013-12-18,20075.0,19760.099609375,19820.0,19898.05078125,17134.0,19637.48046875,MRF
2013-12-19,20106.75,19710.0,19979.0,19795.349609375,10036.0,19536.123046875,MRF
2013-12-20,20225.0,19675.25,19750.0,19831.25,32238.0,19571.55859375,MRF
2013-12-23,19880.0,19511.0,19735.0,19627.099609375,14093.0,19370.080078125,MRF
2013-12-24,19849.80078125,19541.30078125,19760.0,19603.900390625,12728.0,19347.18359375,MRF
2013-12-26,19779.75,19000.05078125,19623.650390625,19072.94921875,23870.0,18823.1796875,MRF
2013-12-27,19449.349609375,19120.0,19149.0,19408.599609375,15268.0,19154.4375,MRF
2013-12-30,19629.94921875,19180.0,19590.0,19260.599609375,15356.0,19008.376953125,MRF
2013-12-31,19439.94921875,19170.099609375,19347.0,19364.400390625,8550.0,19110.8203125,MRF
2014-01-01,19499.900390625,19216.0,19399.0,19276.94921875,6371.0,19024.51171875,MRF
2014-01-02,19444.0,18956.30078125,19366.0,19019.849609375,10813.0,18770.77734375,MRF
2014-01-03,19249.0,18905.099609375,19001.0,19162.650390625,11415.0,18911.70703125,MRF
2014-01-06,19439.94921875,19046.099609375,19174.0,19287.94921875,13030.0,19035.3671875,MRF
2014-01-07,19450.0,19056.05078125,19349.0,19120.349609375,7225.0,18869.958984375,MRF
2014-01-08,19300.0,19000.0,19170.0,19075.94921875,6721.0,18826.138671875,MRF
2014-01-09,19249.94921875,19023.30078125,19150.0,19153.099609375,6314.0,18902.287109375,MRF
2014-01-10,19299.900390625,19002.0,19105.0,19101.5,6476.0,18851.361328125,MRF
2014-01-13,19289.94921875,18925.5,19170.0,19124.75,7724.0,18874.3046875,MRF
2014-01-14,19420.0,19103.05078125,19170.0,19264.25,8600.0,19011.978515625,MRF
2014-01-15,19519.0,19210.0,19519.0,19271.849609375,2863.0,19019.484375,MRF
2014-01-16,19920.0,19151.0,19271.849609375,19824.80078125,18815.0,19565.193359375,MRF
2014-01-17,20155.0,19421.0,19899.0,19522.75,17950.0,19267.09765625,MRF
2014-01-20,19733.55078125,19422.0,19551.0,19610.80078125,8857.0,19353.98828125,MRF
2014-01-21,19769.94921875,19560.0,19612.0,19624.69921875,5115.0,19367.70703125,MRF
2014-01-22,20049.0,19570.0,19624.69921875,19953.0,9540.0,19691.7109375,MRF
2014-01-23,20149.0,19370.0,20050.0,19408.849609375,12486.0,19154.685546875,MRF
2014-01-24,19550.0,19211.19921875,19549.0,19249.75,6638.0,18997.666015625,MRF
2014-01-27,19244.94921875,18740.0,19175.0,18804.69921875,7680.0,18558.447265625,MRF
2014-01-28,19148.650390625,18645.0,18785.75,19034.349609375,5420.0,18785.091796875,MRF
2014-01-29,19150.0,18855.30078125,19000.0,18948.650390625,3995.0,18700.515625,MRF
2014-01-30,19247.5,18670.0,18900.0,19030.099609375,4941.0,18804.712890625,MRF
2014-01-31,19530.0,19112.30078125,19287.0,19433.94921875,8039.0,19203.77734375,MRF
2014-02-03,19850.0,19350.0,19450.0,19676.75,11770.0,19443.705078125,MRF
2014-02-04,20020.0,19305.0,19470.0,19895.150390625,10185.0,19659.5234375,MRF
2014-02-05,20125.0,19730.0,19906.0,19925.44921875,12958.0,19689.45703125,MRF
2014-02-06,20060.0,18985.0,19835.0,19378.349609375,33650.0,19148.837890625,MRF
2014-02-07,19250.0,18686.400390625,19050.0,18807.80078125,18591.0,18585.05078125,MRF
2014-02-10,19159.94921875,18740.0,18944.0,18832.650390625,10721.0,18609.607421875,MRF
2014-02-11,19210.0,18911.05078125,19085.0,19161.94921875,8957.0,18935.0,MRF
2014-02-12,19250.0,18900.19921875,19250.0,19182.44921875,4156.0,18955.263671875,MRF
2014-02-13,19224.0,18830.55078125,19050.0,18890.30078125,5702.0,18666.5703125,MRF
2014-02-14,19098.94921875,18703.0,18900.0,18897.599609375,4215.0,18673.783203125,MRF
2014-02-17,19089.5,18771.150390625,18850.0,18890.69921875,3417.0,18666.96484375,MRF
2014-02-18,18999.94921875,18701.80078125,18710.0,18850.150390625,3788.0,18626.8984375,MRF
2014-02-19,19200.0,18732.0,18732.0,19113.25,4301.0,18886.884765625,MRF
2014-02-20,19194.0,18802.0,18913.0,18834.30078125,6359.0,18611.236328125,MRF
2014-02-21,19120.5,18840.0,18840.0,18918.0,7264.0,18693.94140625,MRF
2014-02-24,19172.349609375,18910.0,18914.0,19002.55078125,3717.0,18777.494140625,MRF
2014-02-25,19175.0,18991.69921875,19002.0,19085.75,4038.0,18859.70703125,MRF
2014-02-26,19220.0,19000.0,19091.25,19026.55078125,7390.0,18801.208984375,MRF
2014-02-28,19198.0,19020.0,19045.69921875,19086.75,3463.0,18860.69140625,MRF
2014-03-03,19200.0,19000.19921875,19010.0,19098.75,4444.0,18872.546875,MRF
2014-03-04,19699.900390625,19075.0,19190.0,19633.349609375,12180.0,19400.818359375,MRF
2014-03-05,19749.94921875,19421.0,19699.900390625,19478.55078125,6462.0,19247.853515625,MRF
2014-03-06,20550.05078125,19448.0,19499.0,20367.599609375,19966.0,20126.373046875,MRF
2014-03-07,20625.0,20240.0,20460.0,20412.349609375,12453.0,20170.59375,MRF
2014-03-10,20780.0,20150.05078125,20400.0,20663.0,9041.0,20418.275390625,MRF
2014-03-11,20975.0,20560.05078125,20679.94921875,20785.900390625,14300.0,20539.720703125,MRF
2014-03-12,20950.0,20605.0,20605.0,20844.400390625,15839.0,20597.53125,MRF
2014-03-13,20980.0,20595.0,20850.0,20671.05078125,7729.0,20426.232421875,MRF
2014-03-14,21100.0,20530.0,20700.0,20943.44921875,6703.0,20695.40234375,MRF
2014-03-18,21650.30078125,20760.5,21095.0,21591.849609375,17091.0,21336.123046875,MRF
2014-03-19,21790.0,21450.05078125,21670.0,21583.150390625,9292.0,21327.525390625,MRF
2014-03-20,21604.900390625,21270.599609375,21585.0,21453.80078125,4633.0,21199.705078125,MRF
2014-03-21,22450.0,21351.0,21351.0,22300.900390625,30470.0,22036.775390625,MRF
2014-03-24,22588.94921875,22065.0,22518.900390625,22167.05078125,11344.0,21904.509765625,MRF
2014-03-25,22450.0,22000.0,22294.0,22205.69921875,22250.0,21942.701171875,MRF
2014-03-26,22320.0,21770.0,22239.900390625,21863.69921875,13012.0,21604.751953125,MRF
2014-03-27,22156.0,20773.349609375,21701.0,21118.349609375,21138.0,20868.232421875,MRF
2014-03-28,21674.0,21151.0,21350.0,21459.150390625,9983.0,21204.994140625,MRF
2014-03-31,21988.80078125,21459.150390625,21685.0,21788.75,7958.0,21530.69140625,MRF
2014-04-01,21974.900390625,21610.0,21810.69921875,21669.349609375,5416.0,21412.70703125,MRF
2014-04-02,22344.0,21651.25,21910.0,22276.349609375,16004.0,22012.517578125,MRF
2014-04-03,22399.19921875,21931.0,22399.0,22216.94921875,10453.0,21953.814453125,MRF
2014-04-04,22477.80078125,22010.0,22222.0,22379.900390625,10538.0,22114.83984375,MRF
2014-04-07,22488.0,22251.0,22326.75,22290.69921875,6469.0,22026.689453125,MRF
2014-04-09,22525.0,22180.0,22305.0,22388.25,4261.0,22123.08984375,MRF
2014-04-10,22749.0,21969.94921875,22599.0,22146.75,12285.0,21884.458984375,MRF
2014-04-11,22998.900390625,22140.0,22200.0,22837.349609375,11515.0,22566.875,MRF
2014-04-15,23500.0,22800.05078125,22850.0,23464.19921875,16263.0,23186.298828125,MRF
2014-04-16,23690.0,23350.0,23400.0,23454.94921875,9293.0,23177.158203125,MRF
2014-04-17,23835.0,23450.25,23450.25,23750.05078125,12911.0,23468.759765625,MRF
2014-04-21,23899.0,23350.0,23773.900390625,23568.25,9145.0,23289.1171875,MRF
2014-04-22,25925.05078125,21380.0,23600.0,22228.599609375,71887.0,21965.333984375,MRF
2014-04-23,22483.94921875,21511.0,22088.0,21697.400390625,46676.0,21440.42578125,MRF
2014-04-24,21697.400390625,21697.400390625,21697.400390625,21697.400390625,0.0,21440.42578125,MRF
2014-04-25,22000.0,20251.0,21500.0,20428.5,48382.0,20186.55078125,MRF
2014-04-28,20924.94921875,19816.099609375,20399.0,20656.349609375,40884.0,20411.69921875,MRF
2014-04-29,20999.0,20525.0,20735.0,20721.55078125,10505.0,20476.130859375,MRF
2014-04-30,20890.0,20375.0,20678.0,20528.55078125,7578.0,20285.419921875,MRF
2014-05-02,20790.05078125,20502.5,20575.0,20714.0,6697.0,20468.673828125,MRF
2014-05-05,20930.0,20607.0,20677.0,20641.05078125,3462.0,20396.587890625,MRF
2014-05-06,20905.0,20642.0,20642.0,20812.650390625,5216.0,20566.1484375,MRF
2014-05-07,20925.0,20604.5,20605.0,20761.25,7792.0,20515.36328125,MRF
2014-05-08,21392.0,20632.0,20632.0,21287.94921875,8068.0,21035.8203125,MRF
2014-05-09,21498.0,21052.0,21290.099609375,21417.19921875,10443.0,21163.544921875,MRF
2014-05-12,21747.0,21410.05078125,21450.0,21602.25,6906.0,21346.40234375,MRF
2014-05-13,21784.94921875,21200.0,21675.0,21404.80078125,6127.0,21151.2890625,MRF
2014-05-14,22046.94921875,21259.0,21409.0,21902.30078125,9202.0,21642.900390625,MRF
2014-05-15,22029.94921875,21510.0,21902.150390625,21584.75,6651.0,21329.109375,MRF
2014-05-16,22670.0,21715.0,21950.0,22222.80078125,9590.0,21959.59765625,MRF
2014-05-19,23000.0,22161.0,22161.0,22820.19921875,4635.0,22549.923828125,MRF
2014-05-20,23002.19921875,22567.30078125,22905.0,22775.900390625,5187.0,22506.1484375,MRF
2014-05-21,22975.0,22401.0,22769.0,22445.30078125,7873.0,22179.46875,MRF
2014-05-22,23045.0,22542.0,22542.94921875,22833.44921875,5556.0,22563.017578125,MRF
2014-05-23,23278.599609375,22850.0,22850.0,23143.5,5095.0,22869.400390625,MRF
2014-05-26,23390.0,22750.05078125,23200.0,23076.44921875,9200.0,22803.140625,MRF
2014-05-27,23100.0,22550.0,23098.0,22731.69921875,5540.0,22462.470703125,MRF
2014-05-28,23020.0,22551.0,23020.0,22880.94921875,10582.0,22609.95703125,MRF
2014-05-29,23098.80078125,22800.0,22800.0,22936.099609375,2554.0,22664.45703125,MRF
2014-05-30,22920.0,22653.05078125,22710.0,22733.30078125,3759.0,22464.056640625,MRF
2014-06-02,23130.0,22506.0,22506.0,23009.150390625,5101.0,22736.640625,MRF
2014-06-03,23300.0,22950.0,22985.0,23198.44921875,3628.0,22923.697265625,MRF
2014-06-04,23300.05078125,23055.099609375,23189.400390625,23142.400390625,2060.0,22868.3125,MRF
2014-06-05,23921.650390625,23012.0,23012.0,23848.400390625,7363.0,23565.951171875,MRF
2014-06-06,24548.0,23900.05078125,23900.05078125,24340.19921875,9635.0,24051.927734375,MRF
2014-06-09,24635.0,24122.0,24150.0,24585.900390625,4142.0,24294.712890625,MRF
2014-06-10,24634.650390625,24192.94921875,24560.0,24242.75,6130.0,23955.62890625,MRF
2014-06-11,24599.0,23655.0,24265.05078125,23785.30078125,7476.0,23503.599609375,MRF
2014-06-12,24085.0,23705.599609375,23784.0,23866.94921875,2877.0,23584.283203125,MRF
2014-06-13,24079.150390625,23200.0,23800.0,23279.05078125,5082.0,23003.333984375,MRF
2014-06-16,23410.0,22448.94921875,23250.0,22804.599609375,6487.0,22534.509765625,MRF
2014-06-17,23550.0,22801.69921875,22801.69921875,23469.30078125,5179.0,23191.337890625,MRF
2014-06-18,23888.0,23400.0,23400.0,23483.900390625,5118.0,23205.76953125,MRF
2014-06-19,23749.94921875,23200.0,23332.0,23312.150390625,2692.0,23036.05078125,MRF
2014-06-20,23500.0,23110.05078125,23263.0,23180.5,1916.0,22905.958984375,MRF
2014-06-23,23697.94921875,23250.0,23300.0,23610.900390625,4893.0,23331.26171875,MRF
2014-06-24,24048.0,23601.0,23601.0,23798.05078125,5502.0,23516.193359375,MRF
2014-06-25,23950.0,23406.0,23521.0,23490.599609375,5333.0,23212.380859375,MRF
2014-06-26,23687.0,22986.94921875,23580.0,23159.099609375,10634.0,22884.8046875,MRF
2014-06-27,23550.0,23110.5,23340.0,23176.30078125,5171.0,22901.806640625,MRF
2014-06-30,23670.0,23199.599609375,23199.599609375,23611.599609375,3791.0,23331.951171875,MRF
2014-07-01,23775.0,23500.0,23699.80078125,23649.75,2941.0,23369.646484375,MRF
2014-07-02,24034.5,23658.849609375,23750.0,23866.05078125,8725.0,23583.39453125,MRF
2014-07-03,24049.0,23550.0,23875.0,23732.400390625,3469.0,23451.3203125,MRF
2014-07-04,23970.0,23572.599609375,23970.0,23742.44921875,3614.0,23461.251953125,MRF
2014-07-07,23859.94921875,23540.0,23750.0,23620.849609375,2195.0,23341.087890625,MRF
2014-07-08,23750.0,22766.0,23750.0,22957.75,4275.0,22685.841796875,MRF
2014-07-09,23250.0,22651.05078125,23001.0,22833.599609375,4559.0,22563.166015625,MRF
2014-07-10,23132.80078125,22050.0,22801.25,22445.05078125,10259.0,22179.22265625,MRF
2014-07-11,22660.0,21360.05078125,22500.0,21617.099609375,7696.0,21361.076171875,MRF
2014-07-14,21899.0,21001.0,21617.099609375,21513.900390625,4221.0,21259.1015625,MRF
2014-07-15,21988.0,21610.0,21655.0,21906.75,3130.0,21647.29296875,MRF
2014-07-16,22924.150390625,21625.0,22460.0,22821.30078125,10086.0,22551.015625,MRF
2014-07-17,23350.099609375,22700.0,22700.0,23288.55078125,7536.0,23012.7265625,MRF
2014-07-18,23474.94921875,22880.0,23099.0,23311.650390625,6292.0,23035.556640625,MRF
2014-07-21,23549.0,23130.05078125,23335.099609375,23211.849609375,3476.0,22936.939453125,MRF
2014-07-22,23399.0,22905.0,23399.0,22992.05078125,4349.0,22719.73828125,MRF
2014-07-23,24768.650390625,22450.0,22999.0,24332.30078125,59158.0,24044.123046875,MRF
2014-07-24,24680.650390625,23701.19921875,24499.0,23858.099609375,19603.0,23575.533203125,MRF
2014-07-25,24089.0,23336.599609375,24089.0,23719.69921875,5951.0,23438.7734375,MRF
2014-07-28,23990.0,23500.0,23725.0,23594.44921875,3640.0,23315.0078125,MRF
2014-07-30,23749.0,23312.0,23551.0,23584.650390625,3682.0,23305.32421875,MRF
2014-07-31,23675.0,23255.75,23600.0,23337.19921875,4987.0,23060.798828125,MRF
2014-08-01,23950.0,22999.94921875,23265.0,23324.150390625,9108.0,23047.908203125,MRF
2014-08-04,23750.0,23280.099609375,23280.099609375,23694.55078125,4992.0,23413.91796875,MRF
2014-08-05,23899.0,23500.0,23626.0,23788.400390625,3552.0,23506.654296875,MRF
2014-08-06,23868.94921875,23430.0,23555.19921875,23524.25,6894.0,23248.56640625,MRF
2014-08-07,23685.0,23350.05078125,23484.25,23585.05078125,4190.0,23308.658203125,MRF
2014-08-08,23749.849609375,23360.0,23504.0,23434.349609375,2867.0,23159.724609375,MRF
2014-08-11,23797.94921875,23238.0,23795.0,23360.19921875,4763.0,23086.443359375,MRF
2014-08-12,23599.0,23336.0,23336.0,23399.849609375,3665.0,23125.625,MRF
2014-08-13,23567.80078125,23275.0,23360.0,23329.650390625,3867.0,23056.25,MRF
2014-08-14,23470.0,23260.0,23300.0,23364.94921875,1704.0,23091.130859375,MRF
2014-08-18,24150.0,23275.05078125,23300.0,24097.94921875,5525.0,23815.55078125,MRF
2014-08-19,24444.0,23815.150390625,24050.0,24315.55078125,5648.0,24030.599609375,MRF
2014-08-20,24299.0,24020.05078125,24299.0,24163.80078125,3215.0,23880.623046875,MRF
2014-08-21,24345.0,24025.0,24165.0,24214.849609375,3649.0,23931.08203125,MRF
2014-08-22,24400.0,24199.25,24250.0,24325.150390625,2579.0,24040.0859375,MRF
2014-08-25,24379.94921875,24065.0,24325.150390625,24112.900390625,2870.0,23830.3203125,MRF
2014-08-26,24211.94921875,23900.0,24005.05078125,24047.30078125,3073.0,23765.494140625,MRF
2014-08-27,24320.0,24002.05078125,24112.900390625,24255.400390625,2907.0,23971.150390625,MRF
2014-08-28,24270.0,23953.150390625,24013.0,24030.94921875,2561.0,23749.330078125,MRF
2014-09-01,25299.0,24080.0,24114.44921875,25264.150390625,14553.0,24968.08203125,MRF
2014-09-02,25850.0,25201.0,25201.0,25607.150390625,10606.0,25307.0625,MRF
2014-09-03,25797.849609375,25151.05078125,25600.0,25605.5,12641.0,25305.4296875,MRF
2014-09-04,27104.400390625,25325.05078125,25578.0,26721.150390625,21789.0,26408.001953125,MRF
2014-09-05,27561.0,26525.0,26730.0,27159.69921875,18623.0,26841.4140625,MRF
2014-09-08,31099.0,27159.69921875,27170.0,29580.69921875,70854.0,29234.05078125,MRF
2014-09-09,30299.900390625,29625.0,29735.0,29907.599609375,32100.0,29557.11328125,MRF
2014-09-10,31513.849609375,29701.0,29897.0,31058.80078125,47833.0,30694.82421875,MRF
2014-09-11,31700.0,31010.0,31200.0,31260.400390625,33972.0,30894.05859375,MRF
2014-09-12,31774.900390625,31001.0,31001.0,31184.900390625,20476.0,30819.439453125,MRF
2014-09-15,31849.849609375,31010.05078125,31133.0,31426.75,18237.0,31058.4609375,MRF
2014-09-16,32098.69921875,30150.0,31570.0,30292.0,32147.0,29937.01171875,MRF
2014-09-17,31440.0,30013.0,30695.0,31307.0,31288.0,30940.11328125,MRF
2014-09-18,31739.75,31005.0,31101.0,31523.69921875,18562.0,31154.2734375,MRF
2014-09-19,32120.05078125,31450.0,31570.0,31748.5,16044.0,31376.439453125,MRF
2014-09-22,31950.0,31337.0,31599.0,31601.25,11229.0,31230.91015625,MRF
2014-09-23,31850.0,30900.0,31660.0,30977.150390625,14425.0,30614.123046875,MRF
2014-09-24,31470.05078125,30701.0,31012.0,31340.599609375,11627.0,30973.31640625,MRF
2014-09-25,31608.0,30850.0,31261.0,30963.30078125,12503.0,30600.44140625,MRF
2014-09-26,31400.0,29848.0,31050.0,30745.69921875,18567.0,30385.388671875,MRF
2014-09-29,31190.0,30708.25,30800.0,31036.05078125,8361.0,30672.341796875,MRF
2014-09-30,32880.0,30868.55078125,30950.0,32681.94921875,37941.0,32298.94921875,MRF
2014-10-01,32900.05078125,31550.0,32650.25,31674.25,18459.0,31303.064453125,MRF
2014-10-07,32285.0,31499.650390625,31798.0,31853.30078125,15962.0,31480.017578125,MRF
2014-10-08,32282.0,31656.0,31830.0,32090.349609375,10932.0,31714.28515625,MRF
2014-10-09,32397.849609375,31935.05078125,32220.0,31977.44921875,6864.0,31602.712890625,MRF
2014-10-10,32348.0,31586.0,31950.0,31675.849609375,9986.0,31304.640625,MRF
2014-10-13,31859.94921875,31533.19921875,31540.0,31662.900390625,6397.0,31291.83984375,MRF
2014-10-14,32000.0,31011.099609375,31899.0,31217.44921875,9998.0,30851.611328125,MRF
2014-10-15,31217.44921875,31217.44921875,31217.44921875,31217.44921875,0.0,30851.611328125,MRF
2014-10-16,31575.0,30132.75,31209.0,30482.900390625,12136.0,30125.671875,MRF
2014-10-17,30900.0,30113.0,30301.0,30323.19921875,6907.0,29967.845703125,MRF
2014-10-20,30933.0,30135.0,30933.0,30240.05078125,5422.0,29885.666015625,MRF
2014-10-21,30960.0,30222.0,30266.05078125,30634.150390625,12106.0,30275.146484375,MRF
2014-10-22,30900.0,30633.94921875,30840.0,30747.80078125,4148.0,30387.46875,MRF
2014-10-27,31000.0,30610.0,30949.0,30742.5,5710.0,30382.2265625,MRF
2014-10-28,31239.900390625,30674.0,30712.0,31067.25,6874.0,30703.171875,MRF
2014-10-29,31258.0,30922.19921875,31151.099609375,31071.44921875,5193.0,30707.326171875,MRF
2014-10-30,31298.0,30775.0,31100.0,30897.19921875,26326.0,30535.11328125,MRF
2014-10-31,31774.0,30952.0,30999.0,31315.650390625,8708.0,30948.666015625,MRF
2014-11-03,32029.94921875,31320.05078125,31450.0,31828.25,9882.0,31455.251953125,MRF
2014-11-05,32720.0,31555.0,31555.0,32428.80078125,13324.0,32048.76171875,MRF
2014-11-07,32667.0,32101.0,32590.0,32336.30078125,5103.0,31957.34765625,MRF
2014-11-10,32741.0,32203.19921875,32299.0,32380.849609375,6451.0,32001.376953125,MRF
2014-11-11,32700.0,32245.0,32450.0,32634.55078125,6156.0,32252.1015625,MRF
2014-11-12,33390.0,32145.349609375,32675.0,32286.099609375,31378.0,31907.740234375,MRF
2014-11-13,32500.0,32050.5,32499.900390625,32244.75,5315.0,31869.8359375,MRF
2014-11-14,32606.400390625,32215.650390625,32260.0,32355.25,7441.0,31979.05078125,MRF
2014-11-17,32770.0,32210.0,32679.80078125,32621.19921875,6337.0,32241.908203125,MRF
2014-11-18,33400.0,32440.0,32663.0,32618.0,6945.0,32238.74609375,MRF
2014-11-19,33049.80078125,31666.0,32798.8515625,32095.80078125,11759.0,31722.619140625,MRF
2014-11-20,32300.0,31700.05078125,32271.55078125,32044.900390625,5399.0,31672.306640625,MRF
2014-11-21,32050.0,31600.0,31950.0,31676.05078125,7480.0,31307.748046875,MRF
2014-11-24,32222.05078125,31700.099609375,31700.099609375,31921.69921875,6207.0,31550.537109375,MRF
2014-11-25,32178.900390625,31520.0,31990.0,31714.25,7214.0,31345.501953125,MRF
2014-11-26,33379.94921875,31725.0,31860.0,32989.69921875,47448.0,32606.119140625,MRF
2014-11-27,33675.0,32880.0,33400.0,33151.19921875,24604.0,32765.74609375,MRF
2014-11-28,33980.0,33200.05078125,33298.0,33543.69921875,15032.0,33153.67578125,MRF
2014-12-01,33849.94921875,33470.0,33601.1015625,33532.75,7839.0,33142.859375,MRF
2014-12-02,34400.0,33450.0,33699.0,34281.44921875,17395.0,33882.86328125,MRF
2014-12-03,37697.0,34225.1015625,34330.0,37496.0,60690.0,37060.03515625,MRF
2014-12-04,39499.0,37250.19921875,37780.0,37615.25,73538.0,37177.89453125,MRF
2014-12-05,38623.05078125,37719.05078125,37900.0,38051.8984375,21190.0,37609.45703125,MRF
2014-12-08,38640.0,37400.0,38150.0,37831.6484375,19849.0,37391.77734375,MRF
2014-12-09,38180.0,36418.0,37879.8984375,37073.25,23160.0,36642.1953125,MRF
2014-12-10,37568.0,36798.25,37070.0,37224.19921875,13632.0,36791.3828125,MRF
2014-12-11,38024.94921875,36535.05078125,37453.0,37674.80078125,21434.0,37236.765625,MRF
2014-12-12,38176.0,37399.94921875,37900.0,37747.3984375,12657.0,37308.50390625,MRF
2014-12-15,38062.69921875,37369.8984375,37400.0,37880.1484375,11312.0,37439.70703125,MRF
2014-12-16,37899.0,37025.0,37514.0,37210.94921875,12109.0,36778.2890625,MRF
2014-12-17,37300.0,34565.1015625,37000.1015625,35561.25,27540.0,35147.77734375,MRF
2014-12-18,37351.0,35653.44921875,35940.0,37146.19921875,21610.0,36714.2890625,MRF
2014-12-19,38314.0,36700.0,37599.0,37871.1484375,18894.0,37430.82421875,MRF
2014-12-22,38196.94921875,37223.94921875,38005.0,37472.6484375,12180.0,37036.94921875,MRF
2014-12-23,37698.0,36820.19921875,37540.0,36935.6484375,11739.0,36506.1953125,MRF
2014-12-24,37250.0,35786.0,36999.0,36186.44921875,27999.0,35765.703125,MRF
2014-12-26,37271.3515625,36210.0,36499.0,36442.94921875,7358.0,36019.21875,MRF
2014-12-29,38490.0,36501.0,36719.8984375,38414.44921875,30912.0,37967.79296875,MRF
2014-12-30,38650.0,37800.0,38411.0,37923.80078125,16378.0,37482.85546875,MRF
2014-12-31,38455.1015625,37531.8984375,37923.80078125,37918.55078125,14571.0,37477.6640625,MRF
2015-01-01,38320.0,37848.3515625,37950.0,37981.3515625,9595.0,37539.7265625,MRF
2015-01-02,38400.0,37981.0,38150.0,38192.25,11099.0,37748.1796875,MRF
2015-01-05,39390.0,38000.0,38299.0,38477.30078125,38178.0,38029.92578125,MRF
2015-01-06,38350.0,37350.0,38350.0,37460.0,15734.0,37024.4453125,MRF
2015-01-07,37724.94921875,37011.0,37499.0,37381.05078125,10795.0,36946.41015625,MRF
2015-01-08,38200.0,37712.55078125,37790.0,38076.5,13462.0,37633.78125,MRF
2015-01-09,38489.5,37500.0,38400.0,37707.25,11069.0,37268.8203125,MRF
2015-01-12,38300.0,37611.0,37799.0,38094.44921875,11590.0,37651.5078125,MRF
2015-01-13,38400.0,38002.3515625,38150.0,38170.1015625,9242.0,37726.2890625,MRF
2015-01-14,38388.0,37925.8515625,38180.0,38235.3515625,8681.0,37790.7890625,MRF
2015-01-15,38798.0,38011.1484375,38460.3515625,38321.3984375,11451.0,37875.828125,MRF
2015-01-16,39874.05078125,38140.0,38400.0,39161.75,24081.0,38706.4140625,MRF
2015-01-19,39950.0,38925.0,38925.0,39496.1015625,17565.0,39036.875,MRF
2015-01-20,39980.0,39400.1015625,39700.0,39513.19921875,15524.0,39053.77734375,MRF
2015-01-21,39679.94921875,38800.05078125,39540.0,38902.6484375,8900.0,38450.3359375,MRF
2015-01-22,39485.55078125,38959.0,38999.0,39146.55078125,10228.0,38691.390625,MRF
2015-01-23,39599.0,38420.0,39550.0,38728.1484375,10573.0,38277.859375,MRF
2015-01-27,40250.0,38801.44921875,39005.0,39944.6015625,20521.0,39480.16015625,MRF
2015-01-28,40307.0,39501.5,40049.0,39729.55078125,9457.0,39267.6015625,MRF
2015-01-29,40100.0,39599.0,39900.0,39901.5,8400.0,39437.55859375,MRF
2015-01-30,40290.0,39651.0,40000.0,40036.8984375,7726.0,39571.38671875,MRF
2015-02-02,40480.0,39900.05078125,40000.0,40218.25,7555.0,39750.62890625,MRF
2015-02-03,41150.0,40253.55078125,40397.0,40623.3984375,16966.0,40151.07421875,MRF
2015-02-04,40850.0,39700.0,40674.0,40056.30078125,8193.0,39633.484375,MRF
2015-02-05,40268.0,39650.0,40150.0,39729.1015625,4235.0,39309.73828125,MRF
2015-02-06,39974.0,38500.0,39850.0,38837.3984375,7886.0,38427.4453125,MRF
2015-02-09,38849.8984375,37111.0,38849.8984375,37290.1015625,9430.0,36896.48828125,MRF
2015-02-10,38299.0,35520.0,37496.0,36648.94921875,17124.0,36262.10546875,MRF
2015-02-11,38048.0,37000.0,37199.0,37877.25,15305.0,37477.4453125,MRF
2015-02-12,41664.94921875,38000.0,38290.0,40755.25,59601.0,40325.0625,MRF
2015-02-13,41782.0,40250.1015625,41540.0,40585.5,26119.0,40157.09765625,MRF
2015-02-16,41470.0,40566.0,40750.0,40994.6484375,15540.0,40561.92578125,MRF
2015-02-18,41700.0,40670.3515625,41199.0,41445.94921875,10466.0,41008.46484375,MRF
2015-02-19,41687.0,40330.0,41687.0,41119.0,9764.0,40684.9765625,MRF
2015-02-20,41349.0,40638.6484375,41349.0,40945.75,7555.0,40513.55078125,MRF
2015-02-23,41158.0,40420.0,40949.0,40550.75,5923.0,40122.71875,MRF
2015-02-24,41180.0,40488.8984375,40640.0,40874.69921875,6536.0,40443.25390625,MRF
2015-02-25,41130.1015625,40710.6484375,40800.0,40912.30078125,7821.0,40480.44921875,MRF
2015-02-26,40998.0,39551.19921875,40950.0,39833.80078125,18102.0,39413.3359375,MRF
2015-02-27,41450.0,40000.0,40048.0,41200.75,13165.0,40765.859375,MRF
2015-03-02,42474.8984375,40787.05078125,41305.0,42286.19921875,17509.0,41839.84375,MRF
2015-03-03,42365.8515625,41750.6015625,42300.0,41975.19921875,10024.0,41532.12890625,MRF
2015-03-04,42149.0,41160.0,41474.8984375,41323.8984375,9595.0,40887.69921875,MRF
2015-03-05,41940.0,41204.3515625,41448.0,41634.19921875,7062.0,41194.73046875,MRF
2015-03-09,41500.0,40912.3515625,41500.0,41065.3515625,4418.0,40631.87890625,MRF
2015-03-10,41547.69921875,41149.05078125,41423.94921875,41262.25,7050.0,40826.70703125,MRF
